name,path,level,physical,magic,fire,lightning,strength,dexterity,intelligence,faith,physical_reduction,magic_reduction,fire_reduction,lightning_reduction
Sunlight Shield,Fire,7,85,0,85,0,0,0,0,0,100,30,85.5,50
Sunlight Shield,Fire,8,90,0,90,0,0,0,0,0,100,30,87.0,50
Sunlight Shield,Fire,9,94,0,94,0,0,0,0,0,100,30,88.5,50
Sunlight Shield,Fire,10,99,0,99,0,0,0,0,0,100,30,90.0,50
Sunlight Shield,Lightning,0,76,0,0,76,0,0,0,0,100,30,75,56
Sunlight Shield,Lightning,1,81,0,0,81,0,0,0,0,100,30,75,57
Sunlight Shield,Lightning,2,87,0,0,87,0,0,0,0,100,30,75,57.5
Sunlight Shield,Lightning,3,92,0,0,92,0,0,0,0,100,30,75,58
Sunlight Shield,Lightning,4,97,0,0,97,0,0,0,0,100,30,75,59
Sunlight Shield,Lightning,5,102,0,0,102,0,0,0,0,100,30,75,60
Tower Kite Shield,Standard,0,64,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,1,67,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,2,70,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,3,73,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,4,76,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,5,80,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,6,83,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,7,87,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,8,91,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,9,95,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,10,99,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,11,103,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,12,108,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,13,112,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,14,117,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Standard,15,128,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Crystal,0,99,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Crystal,1,103,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Crystal,2,108,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Crystal,3,112,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Crystal,4,117,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Crystal,5,128,0,0,0,D,0,0,0,100,30,70,50
Tower Kite Shield,Magic,0,60,65,0,0,E,0,D,0,100,30,70,50
Tower Kite Shield,Magic,1,62,68,0,0,E,0,D,0,100,30.6,70,50
Tower Kite Shield,Magic,2,65,71,0,0,E,0,D,0,100,31.2,70,50
Tower Kite Shield,Magic,3,68,74,0,0,E,0,D,0,100,31.8,70,50
Tower Kite Shield,Magic,4,71,77,0,0,E,0,D,0,100,32.4,70,50
Tower Kite Shield,Magic,5,74,80,0,0,E,0,D,0,100,33,70,50
Tower Kite Shield,Magic,6,77,84,0,0,E,0,D,0,100,33.6,70,50
Tower Kite Shield,Magic,7,81,87,0,0,E,0,D,0,100,34.2,70,50
Tower Kite Shield,Magic,8,84,91,0,0,E,0,D,0,100,34.8,70,50
Tower Kite Shield,Magic,9,87,95,0,0,E,0,D,0,100,35.4,70,50
Tower Kite Shield,Magic,10,96,104,0,0,E,0,D,0,100,36,70,50
Tower Kite Shield,Divine,0,53,66,0,0,E,0,0,D,100,30,70,50
Tower Kite Shield,Divine,1,56,69,0,0,E,0,0,D,100,30,70,50
Tower Kite Shield,Divine,2,58,72,0,0,E,0,0,D,100,30,70,50
Tower Kite Shield,Divine,3,61,75,0,0,E,0,0,D,100,30,70,50
Tower Kite Shield,Divine,4,64,78,0,0,E,0,0,D,100,30,70,50
Tower Kite Shield,Divine,5,66,82,0,0,E,0,0,D,100,30,70,50
Tower Kite Shield,Divine,6,69,85,0,0,E,0,0,D,100,30,70,50
Tower Kite Shield,Divine,7,72,89,0,0,E,0,0,D,100,30,70,50
Tower Kite Shield,Divine,8,75,93,0,0,E,0,0,D,100,30,70,50
Tower Kite Shield,Divine,9,78,96,0,0,E,0,0,D,100,30,70,50
Tower Kite Shield,Divine,10,86,106,0,0,E,0,0,D,100,30,70,50
Tower Kite Shield,Fire,0,64,0,64,0,0,0,0,0,100,30,70.0,50
Tower Kite Shield,Fire,1,66,0,66,0,0,0,0,0,100,30,71.4,50
Tower Kite Shield,Fire,2,69,0,69,0,0,0,0,0,100,30,72.8,50
Tower Kite Shield,Fire,3,71,0,71,0,0,0,0,0,100,30,74.2,50
Tower Kite Shield,Fire,4,74,0,74,0,0,0,0,0,100,30,75.6,50
Tower Kite Shield,Fire,5,76,0,76,0,0,0,0,0,100,30,77.0,50
Tower Kite Shield,Fire,6,81,0,81,0,0,0,0,0,100,30,78.4,50
Tower Kite Shield,Fire,7,85,0,85,0,0,0,0,0,100,30,79.8,50
Tower Kite Shield,Fire,8,90,0,90,0,0,0,0,0,100,30,81.2,50
Tower Kite Shield,Fire,9,94,0,94,0,0,0,0,0,100,30,82.6,50
Tower Kite Shield,Fire,10,99,0,99,0,0,0,0,0,100,30,84.0,50
Tower Kite Shield,Lightning,0,76,0,0,76,0,0,0,0,100,30,70,56
Tower Kite Shield,Lightning,1,81,0,0,81,0,0,0,0,100,30,70,57
Tower Kite Shield,Lightning,2,87,0,0,87,0,0,0,0,100,30,70,57.5
Tower Kite Shield,Lightning,3,92,0,0,92,0,0,0,0,100,30,70,58
Tower Kite Shield,Lightning,4,97,0,0,97,0,0,0,0,100,30,70,59
Tower Kite Shield,Lightning,5,102,0,0,102,0,0,0,0,100,30,70,60
Wooden Shield,Standard,0,54,0,0,0,D,0,0,0,93,40,30,65
Wooden Shield,Standard,5,67,0,0,0,D,0,0,0,93,40,30,65
Wooden Shield,Standard,10,83,0,0,0,D,0,0,0,93,40,30,65
Wooden Shield,Standard,15,108,0,0,0,D,0,0,0,93,40,30,65
Wooden Shield,Crystal,0,83,0,0,0,D,0,0,0,93,40,30,65
Wooden Shield,Crystal,5,108,0,0,0,D,0,0,0,93,40,30,65
Wooden Shield,Magic,0,57,55,0,0,E,0,D,0,93,40,30,65
Wooden Shield,Magic,5,63,68,0,0,E,0,D,0,93,46,30,65
Wooden Shield,Magic,10,82,88,0,0,E,0,D,0,93,52,30,65
Wooden Shield,Divine,0,45,56,0,0,E,0,D,0,93,40,30,65
Wooden Shield,Divine,5,55,69,0,0,E,0,D,0,93,40,30,65
Wooden Shield,Divine,10,72,90,0,0,E,0,D,0,93,40,30,65
Wooden Shield,Fire,0,54,0,54,0,0,0,0,0,93,40,30.0,65
Wooden Shield,Fire,1,56,0,56,0,0,0,0,0,93,40,30.9,65
Wooden Shield,Fire,2,58,0,58,0,0,0,0,0,93,40,31.8,65
Wooden Shield,Fire,3,60,0,60,0,0,0,0,0,93,40,32.7,65
Wooden Shield,Fire,4,62,0,62,0,0,0,0,0,93,40,33.6,65
Wooden Shield,Fire,5,64,0,64,0,0,0,0,0,93,40,34.5,65
Wooden Shield,Fire,6,68,0,68,0,0,0,0,0,93,40,35.4,65
Wooden Shield,Fire,7,72,0,72,0,0,0,0,0,93,40,36.3,65
Wooden Shield,Fire,8,76,0,76,0,0,0,0,0,93,40,37.2,65
Wooden Shield,Fire,9,79,0,79,0,0,0,0,0,93,40,38.1,65
Wooden Shield,Fire,10,83,0,83,0,0,0,0,0,93,40,39.0,65
Wooden Shield,Lightning,0,64,0,0,64,0,0,0,0,93,40,30,72.8
Wooden Shield,Lightning,1,69,0,0,69,0,0,0,0,93,40,30,74.1
Wooden Shield,Lightning,2,73,0,0,73,0,0,0,0,93,40,30,74.7
Wooden Shield,Lightning,3,77,0,0,77,0,0,0,0,93,40,30,75.4
Wooden Shield,Lightning,4,82,0,0,82,0,0,0,0,93,40,30,76.7
Wooden Shield,Lightning,5,86,0,0,86,0,0,0,0,93,40,30,78.0
Black Iron Greatshield,Standard,0,84,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,1,84,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,2,88,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,3,92,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,4,96,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,5,100,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,6,104,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,7,109,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,8,114,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,9,119,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,10,124,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,11,129,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,12,135,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,13,140,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,14,146,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Standard,15,160,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Crystal,0,124,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Crystal,1,129,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Crystal,2,135,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Crystal,3,140,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Crystal,4,146,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Crystal,5,160,0,0,0,D,0,0,0,100,40,90,50
Black Iron Greatshield,Magic,0,75,81,0,0,E,0,D,0,100,40.0,90,50
Black Iron Greatshield,Magic,1,78,85,0,0,E,0,D,0,100,40.8,90,50
Black Iron Greatshield,Magic,2,82,89,0,0,E,0,D,0,100,41.6,90,50
Black Iron Greatshield,Magic,3,85,92,0,0,E,0,D,0,100,42.4,90,50
Black Iron Greatshield,Magic,4,89,96,0,0,E,0,D,0,100,43.2,90,50
Black Iron Greatshield,Magic,5,93,100,0,0,E,0,D,0,100,44.0,90,50
Black Iron Greatshield,Magic,6,97,105,0,0,E,0,D,0,100,44.8,90,50
Black Iron Greatshield,Magic,7,101,109,0,0,E,0,D,0,100,45.6,90,50
Black Iron Greatshield,Magic,8,105,114,0,0,E,0,D,0,100,46.4,90,50
Black Iron Greatshield,Magic,9,109,118,0,0,E,0,D,0,100,47.2,90,50
Black Iron Greatshield,Magic,10,120,130,0,0,E,0,D,0,100,48.0,90,50
Black Iron Greatshield,Divine,0,67,82,0,0,E,0,0,D,100,40,90,50
Black Iron Greatshield,Divine,1,70,86,0,0,E,0,0,D,100,40,90,50
Black Iron Greatshield,Divine,2,73,90,0,0,E,0,0,D,100,40,90,50
Black Iron Greatshield,Divine,3,77,94,0,0,E,0,0,D,100,40,90,50
Black Iron Greatshield,Divine,4,80,98,0,0,E,0,0,D,100,40,90,50
Black Iron Greatshield,Divine,5,83,102,0,0,E,0,0,D,100,40,90,50
Black Iron Greatshield,Divine,6,87,106,0,0,E,0,0,D,100,40,90,50
Black Iron Greatshield,Divine,7,91,111,0,0,E,0,0,D,100,40,90,50
Black Iron Greatshield,Divine,8,95,116,0,0,E,0,0,D,100,40,90,50
Black Iron Greatshield,Divine,9,98,120,0,0,E,0,0,D,100,40,90,50
Black Iron Greatshield,Divine,10,108,132,0,0,E,0,0,D,100,40,90,50
Black Iron Greatshield,Fire,0,80,0,80,0,0,0,0,0,100,40,90,50
Black Iron Greatshield,Fire,1,83,0,83,0,0,0,0,0,100,40,90,50
Black Iron Greatshield,Fire,2,86,0,86,0,0,0,0,0,100,40,90,50
Black Iron Greatshield,Fire,3,89,0,89,0,0,0,0,0,100,40,90,50
Black Iron Greatshield,Fire,4,92,0,92,0,0,0,0,0,100,40,90,50
Black Iron Greatshield,Fire,5,96,0,96,0,0,0,0,0,100,40,90,50
Black Iron Greatshield,Fire,6,101,0,101,0,0,0,0,0,100,40,90,50
Black Iron Greatshield,Fire,7,107,0,107,0,0,0,0,0,100,40,90,50
Black Iron Greatshield,Fire,8,112,0,112,0,0,0,0,0,100,40,90,50
Black Iron Greatshield,Fire,9,118,0,118,0,0,0,0,0,100,40,90,50
Black Iron Greatshield,Fire,10,124,0,124,0,0,0,0,0,100,40,90,50
Black Iron Greatshield,Lightning,0,96,0,0,96,0,0,0,0,100,40,90,50
Black Iron Greatshield,Lightning,1,102,0,0,102,0,0,0,0,100,40,90,50
Black Iron Greatshield,Lightning,2,108,0,0,108,0,0,0,0,100,40,90,50
Black Iron Greatshield,Lightning,3,115,0,0,115,0,0,0,0,100,40,90,50
Black Iron Greatshield,Lightning,4,121,0,0,121,0,0,0,0,100,40,90,50
Black Iron Greatshield,Lightning,5,128,0,0,128,0,0,0,0,100,40,90,50
Bonewheel Shield,Standard,0,80,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,1,88,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,2,96,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,3,104,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,4,112,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,5,120,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,6,128,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,7,136,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,8,144,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,9,152,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,10,160,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,11,168,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,12,176,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,13,184,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,14,192,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Standard,15,200,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Crystal,0,176,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Crystal,1,184,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Crystal,2,192,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Crystal,3,200,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Crystal,4,208,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Crystal,5,216,0,0,0,D,0,0,0,90,30,30,51
Bonewheel Shield,Magic,0,90,97,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Magic,1,96,104,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Magic,2,102,110,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Magic,3,108,117,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Magic,4,114,123,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Magic,5,120,130,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Magic,6,125,136,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Magic,7,132,143,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Magic,8,138,149,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Magic,9,144,156,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Magic,10,150,162,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Divine,0,81,99,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Divine,1,86,105,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Divine,2,91,112,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Divine,3,97,118,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Divine,4,102,125,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Divine,5,108,132,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Divine,6,113,138,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Divine,7,118,145,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Divine,8,124,151,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Divine,9,129,158,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Divine,10,135,165,0,0,E,0,D,0,90,30,30,51
Bonewheel Shield,Fire,0,104,0,104,0,0,0,0,0,90,30,30.0,51
Bonewheel Shield,Fire,1,112,0,112,0,0,0,0,0,90,30,30.3,51
Bonewheel Shield,Fire,2,120,0,120,0,0,0,0,0,90,30,30.6,51
Bonewheel Shield,Fire,3,128,0,128,0,0,0,0,0,90,30,30.9,51
Bonewheel Shield,Fire,4,136,0,136,0,0,0,0,0,90,30,31.2,51
Bonewheel Shield,Fire,5,144,0,144,0,0,0,0,0,90,30,31.5,51
Bonewheel Shield,Fire,6,153,0,153,0,0,0,0,0,90,30,31.8,51
Bonewheel Shield,Fire,7,163,0,163,0,0,0,0,0,90,30,32.1,51
Bonewheel Shield,Fire,8,172,0,172,0,0,0,0,0,90,30,32.4,51
Bonewheel Shield,Fire,9,182,0,182,0,0,0,0,0,90,30,32.7,51
Bonewheel Shield,Fire,10,192,0,192,0,0,0,0,0,90,30,33.0,51
Bonewheel Shield,Lightning,0,144,0,0,144,0,0,0,0,90,30,30,51.0
Bonewheel Shield,Lightning,1,155,0,0,155,0,0,0,0,90,30,30,55.1
Bonewheel Shield,Lightning,2,166,0,0,166,0,0,0,0,90,30,30,59.2
Bonewheel Shield,Lightning,3,177,0,0,177,0,0,0,0,90,30,30,63.2
Bonewheel Shield,Lightning,4,188,0,0,188,0,0,0,0,90,30,30,67.3
Bonewheel Shield,Lightning,5,200,0,0,200,0,0,0,0,90,30,30,71.4
Eagle Shield,Standard,0,62,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,1,65,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,2,68,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,3,71,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,4,74,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,5,77,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,6,81,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,7,84,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,8,88,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,9,92,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,10,96,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,11,100,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,12,104,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,13,109,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,14,113,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Standard,15,124,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Crystal,0,96,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Crystal,1,100,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Crystal,2,104,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Crystal,3,109,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Crystal,4,113,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Crystal,5,124,0,0,0,D,0,0,0,95,55,45,75
Eagle Shield,Magic,0,58,62,0,0,E,0,D,0,95,55.0,45,75
Eagle Shield,Magic,1,61,65,0,0,E,0,D,0,95,56.1,45,75
Eagle Shield,Magic,2,64,68,0,0,E,0,D,0,95,57.2,45,75
Eagle Shield,Magic,3,67,71,0,0,E,0,D,0,95,58.3,45,75
Eagle Shield,Magic,4,70,74,0,0,E,0,D,0,95,59.4,45,75
Eagle Shield,Magic,5,72,77,0,0,E,0,D,0,95,60.5,45,75
Eagle Shield,Magic,6,76,81,0,0,E,0,D,0,95,61.6,45,75
Eagle Shield,Magic,7,79,84,0,0,E,0,D,0,95,62.7,45,75
Eagle Shield,Magic,8,82,88,0,0,E,0,D,0,95,63.8,45,75
Eagle Shield,Magic,9,86,91,0,0,E,0,D,0,95,64.9,45,75
Eagle Shield,Magic,10,94,100,0,0,E,0,D,0,95,66.0,45,75
Eagle Shield,Divine,0,52,63,0,0,E,0,D,0,95,55,45,75
Eagle Shield,Divine,1,55,66,0,0,E,0,D,0,95,55,45,75
Eagle Shield,Divine,2,57,69,0,0,E,0,D,0,95,55,45,75
Eagle Shield,Divine,3,60,72,0,0,E,0,D,0,95,55,45,75
Eagle Shield,Divine,4,62,75,0,0,E,0,D,0,95,55,45,75
Eagle Shield,Divine,5,65,79,0,0,E,0,D,0,95,55,45,75
Eagle Shield,Divine,6,68,82,0,0,E,0,D,0,95,55,45,75
Eagle Shield,Divine,7,70,86,0,0,E,0,D,0,95,55,45,75
Eagle Shield,Divine,8,73,89,0,0,E,0,D,0,95,55,45,75
Eagle Shield,Divine,9,76,93,0,0,E,0,D,0,95,55,45,75
Eagle Shield,Divine,10,84,102,0,0,E,0,D,0,95,55,45,75
Eagle Shield,Fire,0,62,0,62,0,0,0,0,0,95,55,45.0,75
Eagle Shield,Fire,1,64,0,64,0,0,0,0,0,95,55,45.9,75
Eagle Shield,Fire,2,66,0,66,0,0,0,0,0,95,55,46.8,75
Eagle Shield,Fire,3,69,0,69,0,0,0,0,0,95,55,47.7,75
Eagle Shield,Fire,4,71,0,71,0,0,0,0,0,95,55,48.6,75
Eagle Shield,Fire,5,74,0,74,0,0,0,0,0,95,55,49.5,75
Eagle Shield,Fire,6,78,0,78,0,0,0,0,0,95,55,50.4,75
Eagle Shield,Fire,7,83,0,83,0,0,0,0,0,95,55,51.3,75
Eagle Shield,Fire,8,87,0,87,0,0,0,0,0,95,55,52.2,75
Eagle Shield,Fire,9,91,0,91,0,0,0,0,0,95,55,53.1,75
Eagle Shield,Fire,10,96,0,96,0,0,0,0,0,95,55,54.0,75
Eagle Shield,Lightning,0,74,0,0,74,0,0,0,0,95,55,45,75
Eagle Shield,Lightning,1,79,0,0,79,0,0,0,0,95,55,45,75
Eagle Shield,Lightning,2,84,0,0,84,0,0,0,0,95,55,45,75
Eagle Shield,Lightning,3,89,0,0,89,0,0,0,0,95,55,45,75
Eagle Shield,Lightning,4,94,0,0,94,0,0,0,0,95,55,45,75
Eagle Shield,Lightning,5,99,0,0,99,0,0,0,0,95,55,45,75
Giant Shield,Standard,0,80,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,1,84,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,2,88,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,3,92,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,4,96,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,5,100,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,6,104,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,7,109,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,8,114,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,9,119,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,10,124,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,11,129,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,12,135,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,13,140,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,14,146,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Standard,15,160,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Crystal,0,124,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Crystal,1,129,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Crystal,2,135,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Crystal,3,140,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Crystal,4,146,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Crystal,5,160,0,0,0,D,0,0,0,100,60,75,75
Giant Shield,Magic,0,75,81,0,0,E,0,D,0,100,60.0,75,75
Giant Shield,Magic,1,78,85,0,0,E,0,D,0,100,61.2,75,75
Giant Shield,Magic,2,82,89,0,0,E,0,D,0,100,62.4,75,75
Giant Shield,Magic,3,85,92,0,0,E,0,D,0,100,63.6,75,75
Giant Shield,Magic,4,89,96,0,0,E,0,D,0,100,64.8,75,75
Giant Shield,Magic,5,93,100,0,0,E,0,D,0,100,66.0,75,75
Giant Shield,Magic,6,97,105,0,0,E,0,D,0,100,67.2,75,75
Giant Shield,Magic,7,101,109,0,0,E,0,D,0,100,68.4,75,75
Giant Shield,Magic,8,105,114,0,0,E,0,D,0,100,69.6,75,75
Giant Shield,Magic,9,109,118,0,0,E,0,D,0,100,70.8,75,75
Giant Shield,Magic,10,120,130,0,0,E,0,D,0,100,72.0,75,75
Giant Shield,Divine,0,67,82,0,0,E,0,0,D,100,60,75,75
Giant Shield,Divine,1,70,86,0,0,E,0,0,D,100,60,75,75
Giant Shield,Divine,2,73,90,0,0,E,0,0,D,100,60,75,75
Giant Shield,Divine,3,77,94,0,0,E,0,0,D,100,60,75,75
Giant Shield,Divine,4,80,98,0,0,E,0,0,D,100,60,75,75
Giant Shield,Divine,5,83,102,0,0,E,0,0,D,100,60,75,75
Giant Shield,Divine,6,87,106,0,0,E,0,0,D,100,60,75,75
Giant Shield,Divine,7,91,111,0,0,E,0,0,D,100,60,75,75
Giant Shield,Divine,8,95,116,0,0,E,0,0,D,100,60,75,75
Giant Shield,Divine,9,98,120,0,0,E,0,0,D,100,60,75,75
Giant Shield,Divine,10,108,132,0,0,E,0,0,D,100,60,75,75
Giant Shield,Fire,0,80,0,80,0,0,0,0,0,100,60,75,75
Giant Shield,Fire,1,83,0,83,0,0,0,0,0,100,60,75,75
Giant Shield,Fire,2,86,0,86,0,0,0,0,0,100,60,75,75
Giant Shield,Fire,3,89,0,89,0,0,0,0,0,100,60,75,75
Giant Shield,Fire,4,92,0,92,0,0,0,0,0,100,60,75,75
Giant Shield,Fire,5,96,0,96,0,0,0,0,0,100,60,75,75
Giant Shield,Fire,6,101,0,101,0,0,0,0,0,100,60,75,75
Giant Shield,Fire,7,107,0,107,0,0,0,0,0,100,60,75,75
Giant Shield,Fire,8,112,0,112,0,0,0,0,0,100,60,75,75
Giant Shield,Fire,9,118,0,118,0,0,0,0,0,100,60,75,75
Giant Shield,Fire,10,124,0,124,0,0,0,0,0,100,60,75,75
Giant Shield,Lightning,0,96,0,0,96,0,0,0,0,100,60,75,75
Giant Shield,Lightning,1,102,0,0,102,0,0,0,0,100,60,75,75
Giant Shield,Lightning,2,108,0,0,108,0,0,0,0,100,60,75,75
Giant Shield,Lightning,3,115,0,0,115,0,0,0,0,100,60,75,75
Giant Shield,Lightning,4,121,0,0,121,0,0,0,0,100,60,75,75
Giant Shield,Lightning,5,128,0,0,128,0,0,0,0,100,60,75,75
Tower Shield,Standard,0,80,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,1,84,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,2,88,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,3,92,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,4,96,0,0,0,D,0,0,0,100,40,75,50
