weapon,path,level,physical,magic,fire,lightning,strength,dexterity,intelligence,faith,physical_reduction,magic_reduction,fire_reduction,lightning_reduction
Black Bow of Pharis,Standard,9,64,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Standard,10,68,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Standard,11,71,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Standard,12,74,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Standard,13,78,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Standard,14,81,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Standard,15,85,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Raw,0,58,0,0,0,E,A,0,0,0,0,0,0
Black Bow of Pharis,Raw,1,62,0,0,0,E,A,0,0,0,0,0,0
Black Bow of Pharis,Raw,2,66,0,0,0,E,A,0,0,0,0,0,0
Black Bow of Pharis,Raw,3,70,0,0,0,E,A,0,0,0,0,0,0
Black Bow of Pharis,Raw,4,74,0,0,0,E,A,0,0,0,0,0,0
Black Bow of Pharis,Raw,5,78,0,0,0,E,A,0,0,0,0,0,0
Black Bow of Pharis,Crystal,0,74,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Crystal,1,78,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Crystal,2,81,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Crystal,3,85,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Crystal,4,88,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Crystal,5,91,0,0,0,E,S,0,0,0,0,0,0
Black Bow of Pharis,Magic,0,39,42,0,0,E,D,A,0,0,0,0,0
Black Bow of Pharis,Magic,1,41,44,0,0,E,D,A,0,0,0,0,0
Black Bow of Pharis,Magic,2,44,47,0,0,E,D,A,0,0,0,0,0
Black Bow of Pharis,Magic,3,46,50,0,0,E,D,A,0,0,0,0,0
Black Bow of Pharis,Magic,4,49,53,0,0,E,D,A,0,0,0,0,0
Black Bow of Pharis,Magic,5,52,56,0,0,E,D,A,0,0,0,0,0
Black Bow of Pharis,Magic,6,54,57,0,0,E,C,S,0,0,0,0,0
Black Bow of Pharis,Magic,7,57,61,0,0,E,C,S,0,0,0,0,0
Black Bow of Pharis,Magic,8,59,64,0,0,E,C,S,0,0,0,0,0
Black Bow of Pharis,Magic,9,62,67,0,0,E,C,S,0,0,0,0,0
Black Bow of Pharis,Magic,10,65,70,0,0,E,C,S,0,0,0,0,0
Black Bow of Pharis,Enchanted,0,52,54,0,0,E,D,A,0,0,0,0,0
Black Bow of Pharis,Enchanted,1,54,55,0,0,E,D,A,0,0,0,0,0
Black Bow of Pharis,Enchanted,2,56,57,0,0,E,D,S,0,0,0,0,0
Black Bow of Pharis,Enchanted,3,58,58,0,0,E,D,S,0,0,0,0,0
Black Bow of Pharis,Enchanted,4,60,60,0,0,E,D,S,0,0,0,0,0
Black Bow of Pharis,Enchanted,5,62,62,0,0,E,D,S,0,0,0,0,0
Black Bow of Pharis,Divine,0,34,42,0,0,E,C,0,A,0,0,0,0
Black Bow of Pharis,Divine,1,36,44,0,0,E,C,0,A,0,0,0,0
Black Bow of Pharis,Divine,2,39,47,0,0,E,C,0,A,0,0,0,0
Black Bow of Pharis,Divine,3,41,50,0,0,E,C,0,A,0,0,0,0
Black Bow of Pharis,Divine,4,43,53,0,0,E,C,0,A,0,0,0,0
Black Bow of Pharis,Divine,5,46,56,0,0,E,C,0,A,0,0,0,0
Black Bow of Pharis,Divine,6,48,58,0,0,E,C,0,S,0,0,0,0
Black Bow of Pharis,Divine,7,50,61,0,0,E,C,0,S,0,0,0,0
Black Bow of Pharis,Divine,8,52,64,0,0,E,C,0,S,0,0,0,0
Black Bow of Pharis,Divine,9,55,67,0,0,E,C,0,S,0,0,0,0
Black Bow of Pharis,Divine,10,57,70,0,0,E,C,0,S,0,0,0,0
Black Bow of Pharis,Occult,0,46,52,0,0,E,C,0,S,0,0,0,0
Black Bow of Pharis,Occult,1,48,54,0,0,E,C,0,S,0,0,0,0
Black Bow of Pharis,Occult,2,51,57,0,0,E,C,0,S,0,0,0,0
Black Bow of Pharis,Occult,3,54,59,0,0,E,C,0,S,0,0,0,0
Black Bow of Pharis,Occult,4,57,62,0,0,E,C,0,S,0,0,0,0
Black Bow of Pharis,Occult,5,59,65,0,0,E,C,0,S,0,0,0,0
Black Bow of Pharis,Fire,0,61,0,61,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Fire,1,70,0,70,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Fire,2,79,0,79,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Fire,3,88,0,88,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Fire,4,97,0,97,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Fire,5,107,0,107,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Fire,6,116,0,116,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Fire,7,125,0,125,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Fire,8,134,0,134,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Fire,9,143,0,143,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Fire,10,153,0,153,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Chaos,0,75,0,91,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Chaos,1,84,0,103,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Chaos,2,93,0,114,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Chaos,3,102,0,126,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Chaos,4,111,0,138,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Chaos,5,120,0,149,0,0,0,0,0,0,0,0,0
Black Bow of Pharis,Lightning,0,125,0,0,139,0,0,0,0,0,0,0,0
Black Bow of Pharis,Lightning,1,131,0,0,145,0,0,0,0,0,0,0,0
Black Bow of Pharis,Lightning,2,138,0,0,151,0,0,0,0,0,0,0,0
Black Bow of Pharis,Lightning,3,144,0,0,157,0,0,0,0,0,0,0,0
Black Bow of Pharis,Lightning,4,150,0,0,163,0,0,0,0,0,0,0,0
Black Bow of Pharis,Lightning,5,156,0,0,170,0,0,0,0,0,0,0,0
Composite Bow,Standard,0,55,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,1,60,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,2,66,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,3,71,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,4,77,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,5,82,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,6,88,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,7,93,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,8,99,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,9,104,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,10,110,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,11,115,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,12,121,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,13,126,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,14,132,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Standard,15,137,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Raw,0,94,0,0,0,D,D,0,0,0,0,0,0
Composite Bow,Raw,1,100,0,0,0,D,D,0,0,0,0,0,0
Composite Bow,Raw,2,107,0,0,0,D,D,0,0,0,0,0,0
Composite Bow,Raw,3,113,0,0,0,D,D,0,0,0,0,0,0
Composite Bow,Raw,4,119,0,0,0,D,D,0,0,0,0,0,0
Composite Bow,Raw,5,126,0,0,0,D,D,0,0,0,0,0,0
Composite Bow,Crystal,0,121,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Crystal,1,126,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Crystal,2,132,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Crystal,3,137,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Crystal,4,143,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Crystal,5,148,0,0,0,C,C,0,0,0,0,0,0
Composite Bow,Magic,0,61,67,0,0,E,E,B,0,0,0,0,0
Composite Bow,Magic,1,65,72,0,0,E,E,B,0,0,0,0,0
Composite Bow,Magic,2,69,76,0,0,E,E,B,0,0,0,0,0
Composite Bow,Magic,3,73,81,0,0,E,E,B,0,0,0,0,0
Composite Bow,Magic,4,77,85,0,0,E,E,B,0,0,0,0,0
Composite Bow,Magic,5,82,90,0,0,E,E,B,0,0,0,0,0
Composite Bow,Magic,6,86,94,0,0,E,E,B,0,0,0,0,0
Composite Bow,Magic,7,90,99,0,0,E,E,B,0,0,0,0,0
Composite Bow,Magic,8,94,103,0,0,E,E,B,0,0,0,0,0
Composite Bow,Magic,9,98,108,0,0,E,E,A,0,0,0,0,0
Composite Bow,Magic,10,102,112,0,0,E,E,A,0,0,0,0,0
Composite Bow,Enchanted,0,82,88,0,0,E,E,B,0,0,0,0,0
Composite Bow,Enchanted,1,85,90,0,0,E,E,B,0,0,0,0,0
Composite Bow,Enchanted,2,88,93,0,0,E,E,B,0,0,0,0,0
Composite Bow,Enchanted,3,91,95,0,0,E,E,A,0,0,0,0,0
Composite Bow,Enchanted,4,95,98,0,0,E,E,A,0,0,0,0,0
Composite Bow,Enchanted,5,98,102,0,0,E,E,A,0,0,0,0,0
Composite Bow,Divine,0,55,67,0,0,D,D,0,B,0,0,0,0
Composite Bow,Divine,1,59,72,0,0,D,D,0,B,0,0,0,0
Composite Bow,Divine,2,62,76,0,0,D,D,0,B,0,0,0,0
Composite Bow,Divine,3,66,81,0,0,D,D,0,B,0,0,0,0
Composite Bow,Divine,4,70,85,0,0,D,D,0,B,0,0,0,0
Composite Bow,Divine,5,74,90,0,0,D,D,0,B,0,0,0,0
Composite Bow,Divine,6,77,94,0,0,D,D,0,B,0,0,0,0
Composite Bow,Divine,7,81,99,0,0,D,D,0,B,0,0,0,0
Composite Bow,Divine,8,85,103,0,0,D,D,0,B,0,0,0,0
Composite Bow,Divine,9,88,108,0,0,D,D,0,A,0,0,0,0
Composite Bow,Divine,10,92,112,0,0,D,D,0,A,0,0,0,0
Composite Bow,Occult,0,76,82,0,0,D,D,0,A,0,0,0,0
Composite Bow,Occult,1,80,86,0,0,D,D,0,A,0,0,0,0
Composite Bow,Occult,2,85,90,0,0,D,D,0,A,0,0,0,0
Composite Bow,Occult,3,89,94,0,0,D,D,0,A,0,0,0,0
Composite Bow,Occult,4,94,98,0,0,D,D,0,A,0,0,0,0
Composite Bow,Occult,5,98,102,0,0,D,D,0,A,0,0,0,0
Composite Bow,Fire,0,82,0,82,0,0,0,0,0,0,0,0,0
Composite Bow,Fire,1,92,0,92,0,0,0,0,0,0,0,0,0
Composite Bow,Fire,2,102,0,102,0,0,0,0,0,0,0,0,0
Composite Bow,Fire,3,112,0,112,0,0,0,0,0,0,0,0,0
Composite Bow,Fire,4,122,0,122,0,0,0,0,0,0,0,0,0
Composite Bow,Fire,5,132,0,132,0,0,0,0,0,0,0,0,0
Composite Bow,Fire,6,141,0,141,0,0,0,0,0,0,0,0,0
Composite Bow,Fire,7,151,0,151,0,0,0,0,0,0,0,0,0
Composite Bow,Fire,8,161,0,161,0,0,0,0,0,0,0,0,0
Composite Bow,Fire,9,171,0,171,0,0,0,0,0,0,0,0,0
Composite Bow,Fire,10,181,0,181,0,0,0,0,0,0,0,0,0
Composite Bow,Chaos,0,91,0,117,0,0,0,0,0,0,0,0,0
Composite Bow,Chaos,1,98,0,128,0,0,0,0,0,0,0,0,0
Composite Bow,Chaos,2,105,0,138,0,0,0,0,0,0,0,0,0
Composite Bow,Chaos,3,112,0,149,0,0,0,0,0,0,0,0,0
Composite Bow,Chaos,4,120,0,160,0,0,0,0,0,0,0,0,0
Composite Bow,Chaos,5,127,0,170,0,0,0,0,0,0,0,0,0
Composite Bow,Lightning,0,132,0,0,154,0,0,0,0,0,0,0,0
Composite Bow,Lightning,1,141,0,0,163,0,0,0,0,0,0,0,0
Composite Bow,Lightning,2,151,0,0,173,0,0,0,0,0,0,0,0
Composite Bow,Lightning,3,161,0,0,183,0,0,0,0,0,0,0,0
Composite Bow,Lightning,4,171,0,0,193,0,0,0,0,0,0,0,0
Composite Bow,Lightning,5,181,0,0,203,0,0,0,0,0,0,0,0
Longbow,Standard,0,36,0,0,0,D,A,0,0,0,0,0,0
Longbow,Standard,1,39,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,2,43,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,3,46,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,4,50,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,5,54,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,6,57,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,7,61,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,8,64,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,9,68,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,10,72,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,11,75,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,12,79,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,13,82,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,14,86,0,0,0,D,S,0,0,0,0,0,0
Longbow,Standard,15,90,0,0,0,D,S,0,0,0,0,0,0
Longbow,Raw,0,61,0,0,0,D,A,0,0,0,0,0,0
Longbow,Raw,1,65,0,0,0,D,A,0,0,0,0,0,0
Longbow,Raw,2,69,0,0,0,D,A,0,0,0,0,0,0
Longbow,Raw,3,73,0,0,0,D,A,0,0,0,0,0,0
Longbow,Raw,4,77,0,0,0,D,A,0,0,0,0,0,0
Longbow,Raw,5,82,0,0,0,D,A,0,0,0,0,0,0
Longbow,Crystal,0,79,0,0,0,D,S,0,0,0,0,0,0
Longbow,Crystal,1,82,0,0,0,D,S,0,0,0,0,0,0
Longbow,Crystal,2,86,0,0,0,D,S,0,0,0,0,0,0
Longbow,Crystal,3,90,0,0,0,D,S,0,0,0,0,0,0
Longbow,Crystal,4,93,0,0,0,D,S,0,0,0,0,0,0
Longbow,Crystal,5,97,0,0,0,D,S,0,0,0,0,0,0
Longbow,Magic,0,40,43,0,0,E,D,A,0,0,0,0,0
Longbow,Magic,1,43,46,0,0,E,D,A,0,0,0,0,0
Longbow,Magic,2,45,49,0,0,E,D,A,0,0,0,0,0
Longbow,Magic,3,48,52,0,0,E,D,A,0,0,0,0,0
Longbow,Magic,4,51,55,0,0,E,D,A,0,0,0,0,0
Longbow,Magic,5,54,58,0,0,E,D,A,0,0,0,0,0
Longbow,Magic,6,56,60,0,0,E,D,S,0,0,0,0,0
Longbow,Magic,7,59,63,0,0,E,D,S,0,0,0,0,0
Longbow,Magic,8,62,66,0,0,E,D,S,0,0,0,0,0
Longbow,Magic,9,64,69,0,0,E,D,S,0,0,0,0,0
Longbow,Magic,10,67,72,0,0,E,D,S,0,0,0,0,0
Longbow,Enchanted,0,54,58,0,0,E,D,A,0,0,0,0,0
Longbow,Enchanted,1,56,59,0,0,E,D,A,0,0,0,0,0
Longbow,Enchanted,2,58,61,0,0,E,D,S,0,0,0,0,0
Longbow,Enchanted,3,60,63,0,0,E,D,S,0,0,0,0,0
Longbow,Enchanted,4,62,64,0,0,E,D,S,0,0,0,0,0
Longbow,Enchanted,5,64,67,0,0,E,D,S,0,0,0,0,0
Longbow,Divine,0,36,45,0,0,E,C,0,A,0,0,0,0
Longbow,Divine,1,38,48,0,0,E,C,0,A,0,0,0,0
Longbow,Divine,2,40,51,0,0,E,C,0,A,0,0,0,0
Longbow,Divine,3,43,54,0,0,E,C,0,A,0,0,0,0
Longbow,Divine,4,45,57,0,0,E,C,0,A,0,0,0,0
Longbow,Divine,5,48,60,0,0,E,C,0,A,0,0,0,0
Longbow,Divine,6,50,62,0,0,E,C,0,S,0,0,0,0
Longbow,Divine,7,52,66,0,0,E,C,0,S,0,0,0,0
Longbow,Divine,8,55,69,0,0,E,C,0,S,0,0,0,0
Longbow,Divine,9,57,72,0,0,E,C,0,S,0,0,0,0
Longbow,Divine,10,60,75,0,0,E,C,0,S,0,0,0,0
Longbow,Occult,0,50,54,0,0,E,C,0,S,0,0,0,0
Longbow,Occult,1,52,56,0,0,E,C,0,S,0,0,0,0
Longbow,Occult,2,56,59,0,0,E,C,0,S,0,0,0,0
Longbow,Occult,3,58,62,0,0,E,C,0,S,0,0,0,0
Longbow,Occult,4,62,64,0,0,E,C,0,S,0,0,0,0
Longbow,Occult,5,65,67,0,0,E,C,0,S,0,0,0,0
Longbow,Fire,0,64,0,64,0,0,0,0,0,0,0,0,0
Longbow,Fire,1,74,0,74,0,0,0,0,0,0,0,0,0
Longbow,Fire,2,84,0,84,0,0,0,0,0,0,0,0,0
Longbow,Fire,3,93,0,93,0,0,0,0,0,0,0,0,0
Longbow,Fire,4,103,0,103,0,0,0,0,0,0,0,0,0
Longbow,Fire,5,113,0,113,0,0,0,0,0,0,0,0,0
Longbow,Fire,6,123,0,123,0,0,0,0,0,0,0,0,0
Longbow,Fire,7,132,0,132,0,0,0,0,0,0,0,0,0
Longbow,Fire,8,142,0,142,0,0,0,0,0,0,0,0,0
Longbow,Fire,9,152,0,152,0,0,0,0,0,0,0,0,0
Longbow,Fire,10,162,0,162,0,0,0,0,0,0,0,0,0
Longbow,Chaos,0,80,0,97,0,0,0,0,0,0,0,0,0
Longbow,Chaos,1,89,0,109,0,0,0,0,0,0,0,0,0
Longbow,Chaos,2,99,0,121,0,0,0,0,0,0,0,0,0
Longbow,Chaos,3,108,0,133,0,0,0,0,0,0,0,0,0
Longbow,Chaos,4,118,0,146,0,0,0,0,0,0,0,0,0
Longbow,Chaos,5,128,0,158,0,0,0,0,0,0,0,0,0
Longbow,Lightning,0,133,0,0,147,0,0,0,0,0,0,0,0
Longbow,Lightning,1,139,0,0,154,0,0,0,0,0,0,0,0
Longbow,Lightning,2,146,0,0,160,0,0,0,0,0,0,0,0
Longbow,Lightning,3,152,0,0,167,0,0,0,0,0,0,0,0
Longbow,Lightning,4,159,0,0,173,0,0,0,0,0,0,0,0
Longbow,Lightning,5,165,0,0,180,0,0,0,0,0,0,0,0
Short Bow,Standard,0,31,0,0,0,D,A,0,0,0,0,0,0
Short Bow,Standard,1,34,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,2,37,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,3,40,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,4,43,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,5,46,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,6,49,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,7,52,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,8,55,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,9,58,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,10,62,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,11,65,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,12,68,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,13,71,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,14,74,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Standard,15,77,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Raw,0,54,0,0,0,D,A,0,0,0,0,0,0
Short Bow,Raw,1,57,0,0,0,D,A,0,0,0,0,0,0
Short Bow,Raw,2,61,0,0,0,D,A,0,0,0,0,0,0
Short Bow,Raw,3,64,0,0,0,D,A,0,0,0,0,0,0
Short Bow,Raw,4,68,0,0,0,D,A,0,0,0,0,0,0
Short Bow,Raw,5,72,0,0,0,D,A,0,0,0,0,0,0
Short Bow,Crystal,0,68,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Crystal,1,71,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Crystal,2,74,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Crystal,3,77,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Crystal,4,80,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Crystal,5,83,0,0,0,D,S,0,0,0,0,0,0
Short Bow,Magic,0,34,37,0,0,E,D,A,0,0,0,0,0
Short Bow,Magic,1,36,40,0,0,E,D,A,0,0,0,0,0
Short Bow,Magic,2,39,42,0,0,E,D,A,0,0,0,0,0
Short Bow,Magic,3,41,45,0,0,E,D,A,0,0,0,0,0
Short Bow,Magic,4,43,47,0,0,E,D,A,0,0,0,0,0
Short Bow,Magic,5,46,50,0,0,E,D,A,0,0,0,0,0
Short Bow,Magic,6,48,52,0,0,E,D,S,0,0,0,0,0
Short Bow,Magic,7,50,55,0,0,E,D,S,0,0,0,0,0
Short Bow,Magic,8,52,57,0,0,E,D,S,0,0,0,0,0
Short Bow,Magic,9,55,60,0,0,E,D,S,0,0,0,0,0
Short Bow,Magic,10,57,62,0,0,E,D,S,0,0,0,0,0
Short Bow,Enchanted,0,46,50,0,0,E,D,A,0,0,0,0,0
Short Bow,Enchanted,1,47,51,0,0,E,D,A,0,0,0,0,0
Short Bow,Enchanted,2,49,52,0,0,E,D,S,0,0,0,0,0
Short Bow,Enchanted,3,51,54,0,0,E,D,S,0,0,0,0,0
Short Bow,Enchanted,4,53,56,0,0,E,D,S,0,0,0,0,0
Short Bow,Enchanted,5,55,58,0,0,E,D,S,0,0,0,0,0
Short Bow,Divine,0,31,39,0,0,E,C,0,A,0,0,0,0
Short Bow,Divine,1,33,41,0,0,E,C,0,A,0,0,0,0
Short Bow,Divine,2,35,44,0,0,E,C,0,A,0,0,0,0
Short Bow,Divine,3,37,46,0,0,E,C,0,A,0,0,0,0
Short Bow,Divine,4,39,49,0,0,E,C,0,A,0,0,0,0
Short Bow,Divine,5,42,52,0,0,E,C,0,A,0,0,0,0
Short Bow,Divine,6,44,54,0,0,E,C,0,S,0,0,0,0
Short Bow,Divine,7,46,57,0,0,E,C,0,S,0,0,0,0
Short Bow,Divine,8,48,59,0,0,E,C,0,S,0,0,0,0
Short Bow,Divine,9,50,62,0,0,E,C,0,S,0,0,0,0
Short Bow,Divine,10,52,65,0,0,E,C,0,S,0,0,0,0
Short Bow,Occult,0,42,46,0,0,E,C,0,S,0,0,0,0
Short Bow,Occult,1,44,48,0,0,E,C,0,S,0,0,0,0
Short Bow,Occult,2,47,50,0,0,E,C,0,S,0,0,0,0
Short Bow,Occult,3,49,52,0,0,E,C,0,S,0,0,0,0
Short Bow,Occult,4,52,55,0,0,E,C,0,S,0,0,0,0
Short Bow,Occult,5,54,57,0,0,E,C,0,S,0,0,0,0
Short Bow,Fire,0,55,0,55,0,0,0,0,0,0,0,0,0
Short Bow,Fire,1,64,0,64,0,0,0,0,0,0,0,0,0
Short Bow,Fire,2,72,0,72,0,0,0,0,0,0,0,0,0
Short Bow,Fire,3,80,0,80,0,0,0,0,0,0,0,0,0
Short Bow,Fire,4,89,0,89,0,0,0,0,0,0,0,0,0
Short Bow,Fire,5,97,0,97,0,0,0,0,0,0,0,0,0
Short Bow,Fire,6,106,0,106,0,0,0,0,0,0,0,0,0
Short Bow,Fire,7,114,0,114,0,0,0,0,0,0,0,0,0
Short Bow,Fire,8,122,0,122,0,0,0,0,0,0,0,0,0
Short Bow,Fire,9,131,0,131,0,0,0,0,0,0,0,0,0
Short Bow,Fire,10,139,0,139,0,0,0,0,0,0,0,0,0
Short Bow,Chaos,0,67,0,83,0,0,0,0,0,0,0,0,0
Short Bow,Chaos,1,75,0,94,0,0,0,0,0,0,0,0,0
Short Bow,Chaos,2,83,0,104,0,0,0,0,0,0,0,0,0
Short Bow,Chaos,3,91,0,115,0,0,0,0,0,0,0,0,0
Short Bow,Chaos,4,99,0,125,0,0,0,0,0,0,0,0,0
Short Bow,Chaos,5,108,0,136,0,0,0,0,0,0,0,0,0
Short Bow,Lightning,0,114,0,0,127,0,0,0,0,0,0,0,0
Short Bow,Lightning,1,120,0,0,132,0,0,0,0,0,0,0,0
Short Bow,Lightning,2,125,0,0,138,0,0,0,0,0,0,0,0
Short Bow,Lightning,3,131,0,0,143,0,0,0,0,0,0,0,0
Short Bow,Lightning,4,137,0,0,149,0,0,0,0,0,0,0,0
Short Bow,Lightning,5,142,0,0,155,0,0,0,0,0,0,0,0
Avelyn,Standard,0,37,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,1,62,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,2,74,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,3,85,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,4,96,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,5,107,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,6,122,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,7,133,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,8,144,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,9,155,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,10,166,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,11,181,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,12,192,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,13,203,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,14,214,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Standard,15,229,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Crystal,0,192,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Crystal,1,203,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Crystal,2,214,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Crystal,3,225,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Crystal,4,236,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Crystal,5,251,0,0,0,0,0,0,0,0,0,0,0
Avelyn,Magic,0,70,69,0,0,0,0,0,0,0,0,0,0
Avelyn,Magic,1,78,77,0,0,0,0,0,0,0,0,0,0
Avelyn,Magic,2,86,85,0,0,0,0,0,0,0,0,0,0
Avelyn,Magic,3,94,94,0,0,0,0,0,0,0,0,0,0
Avelyn,Magic,4,102,102,0,0,0,0,0,0,0,0,0,0
Avelyn,Magic,5,110,111,0,0,0,0,0,0,0,0,0,0
Avelyn,Magic,6,118,119,0,0,0,0,0,0,0,0,0,0
Avelyn,Magic,7,126,127,0,0,0,0,0,0,0,0,0,0
Avelyn,Magic,8,134,136,0,0,0,0,0,0,0,0,0,0
Avelyn,Magic,9,143,144,0,0,0,0,0,0,0,0,0,0
Avelyn,Magic,10,151,154,0,0,0,0,0,0,0,0,0,0
Avelyn,Divine,0,62,77,0,0,0,0,0,0,0,0,0,0
Avelyn,Divine,1,70,86,0,0,0,0,0,0,0,0,0,0
Avelyn,Divine,2,77,96,0,0,0,0,0,0,0,0,0,0
Avelyn,Divine,3,85,105,0,0,0,0,0,0,0,0,0,0
Avelyn,Divine,4,92,114,0,0,0,0,0,0,0,0,0,0
Avelyn,Divine,5,100,124,0,0,0,0,0,0,0,0,0,0
Avelyn,Divine,6,107,133,0,0,0,0,0,0,0,0,0,0
Avelyn,Divine,7,115,142,0,0,0,0,0,0,0,0,0,0
Avelyn,Divine,8,122,151,0,0,0,0,0,0,0,0,0,0
